,index,alias,Date,curr_curtail_type,curr_watts,Season,Type,Businessday,Uncontrolled,Daily kWh
37748,37748,BPAr071,2018-01-25,0.0,390.625,3.0,2.0,1.0,0.0,9.375
37749,37749,BPAr071,2018-01-26,0.0,225.0,3.0,2.0,1.0,0.0,5.4
37750,37750,BPAr071,2018-01-27,0.0,490.625,3.0,2.0,0.0,0.0,11.775
37751,37751,BPAr071,2018-01-31,5.554861111111111,546.875,3.0,2.0,1.0,0.0,13.125
37752,37752,BPAr071,2018-02-01,5.55,168.75,3.0,2.0,1.0,0.0,4.05
37753,37753,BPAr071,2018-02-02,5.55,593.75,3.0,2.0,1.0,0.0,14.25
37754,37754,BPAr071,2018-02-03,5.55,312.5,3.0,2.0,0.0,0.0,7.5
37755,37755,BPAr071,2018-02-04,5.584027777777778,209.375,3.0,2.0,0.0,0.0,5.025
37756,37756,BPAr071,2018-02-05,8.0,393.75,3.0,2.0,1.0,1.0,9.45
37757,37757,BPAr071,2018-02-06,8.0,421.875,3.0,2.0,1.0,1.0,10.125
37758,37758,BPAr071,2018-02-07,8.0,340.625,3.0,2.0,1.0,1.0,8.175
37759,37759,BPAr071,2018-02-08,8.0,768.75,3.0,2.0,1.0,1.0,18.45
37760,37760,BPAr071,2018-02-09,8.0,281.25,3.0,2.0,1.0,1.0,6.75
37761,37761,BPAr071,2018-02-10,8.0,181.25,3.0,2.0,0.0,1.0,4.35
37762,37762,BPAr071,2018-02-11,8.0,259.375,3.0,2.0,0.0,1.0,6.225
37763,37763,BPAr071,2018-02-12,6.195833333333334,393.75,3.0,2.0,1.0,0.0,9.45
37764,37764,BPAr071,2018-02-14,5.884027777777778,187.5,3.0,2.0,1.0,0.0,4.5
37765,37765,BPAr071,2018-02-15,5.554861111111111,456.25,3.0,2.0,1.0,0.0,10.95
37766,37766,BPAr071,2018-02-16,5.559722222222222,165.625,3.0,2.0,1.0,0.0,3.975
37767,37767,BPAr071,2018-02-17,5.554861111111111,218.75,3.0,2.0,0.0,0.0,5.25
37768,37768,BPAr071,2018-02-18,5.55,300.0,3.0,2.0,0.0,0.0,7.2
37769,37769,BPAr071,2018-02-19,7.708333333333333,556.25,3.0,2.0,0.0,0.0,13.35
37770,37770,BPAr071,2018-02-20,8.0,321.875,3.0,2.0,1.0,1.0,7.725
37771,37771,BPAr071,2018-02-21,8.0,456.25,3.0,2.0,1.0,1.0,10.95
37772,37772,BPAr071,2018-02-22,8.0,418.75,3.0,2.0,1.0,1.0,10.05
37773,37773,BPAr071,2018-02-23,8.0,234.375,3.0,2.0,1.0,1.0,5.625
37774,37774,BPAr071,2018-02-24,8.0,465.625,3.0,2.0,0.0,1.0,11.175
37775,37775,BPAr071,2018-02-25,8.0,271.875,3.0,2.0,0.0,1.0,6.525
37776,37776,BPAr071,2018-02-26,6.1722222222222225,434.375,3.0,2.0,1.0,0.0,10.425
37777,37777,BPAr071,2018-02-27,6.1722222222222225,284.375,3.0,2.0,1.0,0.0,6.825
37778,37778,BPAr071,2018-02-28,5.55,209.375,3.0,2.0,1.0,0.0,5.025
37779,37779,BPAr071,2018-03-01,5.554861111111111,500.0,3.0,2.0,1.0,0.0,12.0
37780,37780,BPAr071,2018-03-02,6.1722222222222225,131.25,3.0,2.0,1.0,0.0,3.15
37781,37781,BPAr071,2018-03-03,5.55,384.375,3.0,2.0,0.0,0.0,9.225
37782,37782,BPAr071,2018-03-04,5.55,350.0,3.0,2.0,0.0,0.0,8.4
37783,37783,BPAr071,2018-03-05,8.0,493.75,3.0,2.0,1.0,1.0,11.85
37784,37784,BPAr071,2018-03-06,8.0,228.125,3.0,2.0,1.0,1.0,5.475
37785,37785,BPAr071,2018-03-07,8.0,559.375,3.0,2.0,1.0,1.0,13.425
37786,37786,BPAr071,2018-03-08,8.0,325.0,3.0,2.0,1.0,1.0,7.8
37787,37787,BPAr071,2018-03-09,8.0,328.125,3.0,2.0,1.0,1.0,7.875
37788,37788,BPAr071,2018-03-13,5.554861111111111,196.875,3.0,2.0,1.0,0.0,4.725
37789,37789,BPAr071,2018-03-14,6.1722222222222225,515.625,3.0,2.0,1.0,0.0,12.375
37790,37790,BPAr071,2018-03-15,6.1722222222222225,253.125,3.0,2.0,1.0,0.0,6.075
37791,37791,BPAr071,2018-03-16,7.491666666666666,418.75,3.0,2.0,1.0,0.0,10.05
37792,37792,BPAr071,2018-03-17,5.559722222222222,262.5,3.0,2.0,0.0,0.0,6.3
37793,37793,BPAr071,2018-03-18,5.55,537.5,3.0,2.0,0.0,0.0,12.9
37794,37794,BPAr071,2018-03-19,8.0,240.625,3.0,2.0,1.0,1.0,5.775
37795,37795,BPAr071,2018-03-20,8.0,525.0,3.0,2.0,1.0,1.0,12.6
37796,37796,BPAr071,2018-03-21,8.0,328.125,3.0,2.0,1.0,1.0,7.875
37797,37797,BPAr071,2018-03-22,8.0,337.5,3.0,2.0,1.0,1.0,8.1
37798,37798,BPAr071,2018-03-29,5.564583333333333,503.125,3.0,2.0,1.0,0.0,12.075
37799,37799,BPAr071,2018-03-30,5.55,537.5,3.0,2.0,1.0,0.0,12.9
37800,37800,BPAr071,2018-03-31,5.55,365.625,3.0,2.0,0.0,0.0,8.775
37801,37801,BPAr071,2018-04-01,5.55,371.875,3.0,2.0,0.0,0.0,8.925
37802,37802,BPAr071,2018-04-02,8.0,712.5,1.0,2.0,1.0,1.0,17.1
37803,37803,BPAr071,2018-04-03,8.0,284.375,1.0,2.0,1.0,1.0,6.825
37804,37804,BPAr071,2018-04-04,8.0,534.375,1.0,2.0,1.0,1.0,12.825
37805,37805,BPAr071,2018-04-05,8.0,328.125,1.0,2.0,1.0,1.0,7.875
37806,37806,BPAr071,2018-04-07,8.0,196.875,1.0,2.0,0.0,1.0,4.725
37807,37807,BPAr071,2018-04-08,8.0,371.875,1.0,2.0,0.0,1.0,8.925
37808,37808,BPAr071,2018-04-09,4.777777777777778,293.75,1.0,2.0,1.0,0.0,7.05
37809,37809,BPAr071,2018-04-10,4.777777777777778,403.125,1.0,2.0,1.0,0.0,9.675
37810,37810,BPAr071,2018-04-11,4.782638888888889,462.5,1.0,2.0,1.0,0.0,11.1
37811,37811,BPAr071,2018-04-12,4.782638888888889,343.75,1.0,2.0,1.0,0.0,8.25
37812,37812,BPAr071,2018-04-13,4.782638888888889,409.375,1.0,2.0,1.0,0.0,9.825
37813,37813,BPAr071,2018-04-14,4.782638888888889,253.125,1.0,2.0,0.0,0.0,6.075
37814,37814,BPAr071,2018-04-16,8.0,353.125,1.0,2.0,1.0,1.0,8.475
37815,37815,BPAr071,2018-04-17,8.0,318.75,1.0,2.0,1.0,1.0,7.65
37816,37816,BPAr071,2018-04-18,8.0,568.75,1.0,2.0,1.0,1.0,13.65
37817,37817,BPAr071,2018-04-19,8.0,200.0,1.0,2.0,1.0,1.0,4.8
37818,37818,BPAr071,2018-04-20,8.0,490.625,1.0,2.0,1.0,1.0,11.775
37819,37819,BPAr071,2018-04-21,8.0,387.5,1.0,2.0,0.0,1.0,9.3
37820,37820,BPAr071,2018-04-22,8.0,518.75,1.0,2.0,0.0,1.0,12.45
37821,37821,BPAr071,2018-04-23,5.365972222222222,356.25,1.0,2.0,1.0,0.0,8.55
37822,37822,BPAr071,2018-04-24,5.064583333333333,343.75,1.0,2.0,1.0,0.0,8.25
37823,37823,BPAr071,2018-04-25,5.064583333333333,262.5,1.0,2.0,1.0,0.0,6.3
37824,37824,BPAr071,2018-04-26,5.064583333333333,362.5,1.0,2.0,1.0,0.0,8.7
37825,37825,BPAr071,2018-04-27,5.064583333333333,256.25,1.0,2.0,1.0,0.0,6.15
37826,37826,BPAr071,2018-04-28,5.064583333333333,428.125,1.0,2.0,0.0,0.0,10.275
37827,37827,BPAr071,2018-04-29,5.064583333333333,265.625,1.0,2.0,0.0,0.0,6.375
37828,37828,BPAr071,2018-04-30,7.698611111111111,328.125,1.0,2.0,1.0,0.0,7.875
37829,37829,BPAr071,2018-05-01,8.0,287.5,1.0,2.0,1.0,1.0,6.9
37830,37830,BPAr071,2018-05-02,8.0,412.5,1.0,2.0,1.0,1.0,9.9
37831,37831,BPAr071,2018-05-03,8.0,390.625,1.0,2.0,1.0,1.0,9.375
37832,37832,BPAr071,2018-05-04,8.0,212.5,1.0,2.0,1.0,1.0,5.1
37833,37833,BPAr071,2018-05-05,8.0,550.0,1.0,2.0,0.0,1.0,13.2
37834,37834,BPAr071,2018-05-06,8.0,146.875,1.0,2.0,0.0,1.0,3.525
37835,37835,BPAr071,2018-05-07,5.96875,478.125,1.0,2.0,1.0,0.0,11.475
37836,37836,BPAr071,2018-05-08,5.96875,315.625,1.0,2.0,1.0,0.0,7.575
37837,37837,BPAr071,2018-05-09,5.973611111111111,365.625,1.0,2.0,1.0,0.0,8.775
37838,37838,BPAr071,2018-05-10,5.96875,412.5,1.0,2.0,1.0,0.0,9.9
37839,37839,BPAr071,2018-05-11,5.96875,231.25,1.0,2.0,1.0,0.0,5.55
37840,37840,BPAr071,2018-05-12,5.973611111111111,471.875,1.0,2.0,0.0,0.0,11.325
37841,37841,BPAr071,2018-05-13,5.96875,293.75,1.0,2.0,0.0,0.0,7.05
37842,37842,BPAr071,2018-05-14,8.0,181.25,1.0,2.0,1.0,1.0,4.35
37843,37843,BPAr071,2018-05-15,8.0,453.125,1.0,2.0,1.0,1.0,10.875
37844,37844,BPAr071,2018-05-16,8.0,209.375,1.0,2.0,1.0,1.0,5.025
37845,37845,BPAr071,2018-05-17,8.0,475.0,1.0,2.0,1.0,1.0,11.4
37846,37846,BPAr071,2018-05-18,8.0,293.75,1.0,2.0,1.0,1.0,7.05
37847,37847,BPAr071,2018-05-19,8.0,503.125,1.0,2.0,0.0,1.0,12.075
37848,37848,BPAr071,2018-05-20,8.0,328.125,1.0,2.0,0.0,1.0,7.875
37849,37849,BPAr071,2018-05-21,7.0,375.0,1.0,2.0,1.0,0.0,9.0
37850,37850,BPAr071,2018-05-22,5.677083333333333,390.625,1.0,2.0,1.0,0.0,9.375
37851,37851,BPAr071,2018-05-23,5.667361111111111,381.25,1.0,2.0,1.0,0.0,9.15
37852,37852,BPAr071,2018-05-24,6.9944444444444445,812.5,1.0,2.0,1.0,0.0,19.5
37853,37853,BPAr071,2018-05-25,5.677083333333333,218.75,1.0,2.0,1.0,0.0,5.25
37854,37854,BPAr071,2018-05-26,5.667361111111111,668.75,1.0,2.0,0.0,0.0,16.05
37855,37855,BPAr071,2018-05-27,5.667361111111111,478.125,1.0,2.0,0.0,0.0,11.475
37856,37856,BPAr071,2018-05-28,7.990277777777778,275.0,1.0,2.0,0.0,0.0,6.6
37857,37857,BPAr071,2018-05-29,8.0,590.625,1.0,2.0,1.0,1.0,14.175
37858,37858,BPAr071,2018-05-30,8.0,590.625,1.0,2.0,1.0,1.0,14.175
37859,37859,BPAr071,2018-05-31,8.0,609.375,1.0,2.0,1.0,1.0,14.625
37860,37860,BPAr071,2018-06-01,8.0,425.0,1.0,2.0,1.0,1.0,10.2
37861,37861,BPAr071,2018-06-02,8.0,221.875,1.0,2.0,0.0,1.0,5.325
37862,37862,BPAr071,2018-06-03,8.0,331.25,1.0,2.0,0.0,1.0,7.95
37863,37863,BPAr071,2018-06-04,6.125,403.125,1.0,2.0,1.0,0.0,9.675
37864,37864,BPAr071,2018-06-05,5.541666666666667,256.25,1.0,2.0,1.0,0.0,6.15
37865,37865,BPAr071,2018-06-06,5.541666666666667,506.25,1.0,2.0,1.0,0.0,12.15
37866,37866,BPAr071,2018-06-07,5.541666666666667,306.25,1.0,2.0,1.0,0.0,7.35
37867,37867,BPAr071,2018-06-08,5.541666666666667,303.125,1.0,2.0,1.0,0.0,7.275
37868,37868,BPAr071,2018-06-09,5.541666666666667,390.625,1.0,2.0,0.0,0.0,9.375
37869,37869,BPAr071,2018-06-10,5.541666666666667,368.75,1.0,2.0,0.0,0.0,8.85
37870,37870,BPAr071,2018-06-11,7.416666666666667,187.5,2.0,2.0,1.0,0.0,4.5
37871,37871,BPAr071,2018-06-12,8.0,350.0,2.0,2.0,1.0,1.0,8.4
37872,37872,BPAr071,2018-06-13,8.0,346.875,2.0,2.0,1.0,1.0,8.325
37873,37873,BPAr071,2018-06-14,8.0,478.125,2.0,2.0,1.0,1.0,11.475
37874,37874,BPAr071,2018-06-15,8.0,250.0,2.0,2.0,1.0,1.0,6.0
37875,37875,BPAr071,2018-06-16,8.0,390.625,2.0,2.0,0.0,1.0,9.375
37876,37876,BPAr071,2018-06-17,8.0,153.125,2.0,2.0,0.0,1.0,3.675
37877,37877,BPAr071,2018-06-18,4.594444444444444,265.625,2.0,2.0,1.0,0.0,6.375
37878,37878,BPAr071,2018-06-19,4.596527777777778,378.125,2.0,2.0,1.0,0.0,9.075
37879,37879,BPAr071,2018-06-20,4.596527777777778,159.375,2.0,2.0,1.0,0.0,3.825
37880,37880,BPAr071,2018-06-21,4.596527777777778,146.875,2.0,2.0,1.0,0.0,3.525
37881,37881,BPAr071,2018-06-22,4.594444444444444,184.375,2.0,2.0,1.0,0.0,4.425
37882,37882,BPAr071,2018-06-23,4.594444444444444,334.375,2.0,2.0,0.0,0.0,8.025
37883,37883,BPAr071,2018-06-24,8.0,371.875,2.0,2.0,0.0,1.0,8.925
37884,37884,BPAr071,2018-06-25,8.0,181.25,2.0,2.0,1.0,1.0,4.35
37885,37885,BPAr071,2018-06-26,8.0,315.625,2.0,2.0,1.0,1.0,7.575
37886,37886,BPAr071,2018-06-27,8.0,356.25,2.0,2.0,1.0,1.0,8.55
37887,37887,BPAr071,2018-06-28,8.0,100.0,2.0,2.0,1.0,1.0,2.4
37888,37888,BPAr071,2018-06-29,8.0,109.375,2.0,2.0,1.0,1.0,2.625
37889,37889,BPAr071,2018-06-30,8.0,343.75,2.0,2.0,0.0,1.0,8.25
37890,37890,BPAr071,2018-07-01,8.0,137.5,2.0,2.0,0.0,1.0,3.3
37891,37891,BPAr071,2018-07-02,5.177777777777778,334.375,2.0,2.0,1.0,0.0,8.025
37892,37892,BPAr071,2018-07-03,4.594444444444444,225.0,2.0,2.0,1.0,0.0,5.4
37893,37893,BPAr071,2018-07-04,4.594444444444444,400.0,2.0,2.0,0.0,0.0,9.6
37894,37894,BPAr071,2018-07-05,4.594444444444444,171.875,2.0,2.0,1.0,0.0,4.125
37895,37895,BPAr071,2018-07-06,4.600694444444445,278.125,2.0,2.0,1.0,0.0,6.675
37896,37896,BPAr071,2018-07-07,4.594444444444444,271.875,2.0,2.0,0.0,0.0,6.525
37897,37897,BPAr071,2018-07-08,4.594444444444444,231.25,2.0,2.0,0.0,0.0,5.55
37898,37898,BPAr071,2018-07-09,7.416666666666667,325.0,2.0,2.0,1.0,0.0,7.8
37899,37899,BPAr071,2018-07-10,8.0,350.0,2.0,2.0,1.0,1.0,8.4
37900,37900,BPAr071,2018-07-11,8.0,418.75,2.0,2.0,1.0,1.0,10.05
37901,37901,BPAr071,2018-07-12,8.0,453.125,2.0,2.0,1.0,1.0,10.875
37902,37902,BPAr071,2018-07-13,8.0,246.875,2.0,2.0,1.0,1.0,5.925
37903,37903,BPAr071,2018-07-14,8.0,371.875,2.0,2.0,0.0,1.0,8.925
37904,37904,BPAr071,2018-07-15,8.0,231.25,2.0,2.0,0.0,1.0,5.55
37905,37905,BPAr071,2018-07-16,4.596527777777778,196.875,2.0,2.0,1.0,0.0,4.725
37906,37906,BPAr071,2018-07-17,4.596527777777778,37.5,2.0,2.0,1.0,0.0,0.9
37907,37907,BPAr071,2018-07-18,4.594444444444444,31.25,2.0,2.0,1.0,0.0,0.75
37908,37908,BPAr071,2018-07-19,4.594444444444444,25.0,2.0,2.0,1.0,0.0,0.6
37909,37909,BPAr071,2018-07-20,4.594444444444444,284.375,2.0,2.0,1.0,0.0,6.825
37910,37910,BPAr071,2018-07-21,4.594444444444444,381.25,2.0,2.0,0.0,0.0,9.15
37911,37911,BPAr071,2018-07-22,4.594444444444444,287.5,2.0,2.0,0.0,0.0,6.9
37912,37912,BPAr071,2018-07-23,8.0,403.125,2.0,2.0,1.0,1.0,9.675
37913,37913,BPAr071,2018-07-24,8.0,175.0,2.0,2.0,1.0,1.0,4.2
37914,37914,BPAr071,2018-07-25,8.0,321.875,2.0,2.0,1.0,1.0,7.725
37915,37915,BPAr071,2018-07-26,8.0,268.75,2.0,2.0,1.0,1.0,6.45
37916,37916,BPAr071,2018-07-27,8.0,121.875,2.0,2.0,1.0,1.0,2.925
37917,37917,BPAr071,2018-07-28,8.0,343.75,2.0,2.0,0.0,1.0,8.25
37918,37918,BPAr071,2018-07-29,8.0,428.125,2.0,2.0,0.0,1.0,10.275
37919,37919,BPAr071,2018-07-30,5.54375,34.375,2.0,2.0,1.0,0.0,0.825
37920,37920,BPAr071,2018-07-31,4.886111111111111,31.25,2.0,2.0,1.0,0.0,0.75
37921,37921,BPAr071,2018-08-01,4.594444444444444,28.125,2.0,2.0,1.0,0.0,0.675
37922,37922,BPAr071,2018-08-02,4.594444444444444,381.25,2.0,2.0,1.0,0.0,9.15
37923,37923,BPAr071,2018-08-03,4.594444444444444,234.375,2.0,2.0,1.0,0.0,5.625
37924,37924,BPAr071,2018-08-04,4.596527777777778,446.875,2.0,2.0,0.0,0.0,10.725
37925,37925,BPAr071,2018-08-05,4.594444444444444,321.875,2.0,2.0,0.0,0.0,7.725
37926,37926,BPAr071,2018-08-06,7.708333333333333,121.875,2.0,2.0,1.0,0.0,2.925
37927,37927,BPAr071,2018-08-07,8.0,406.25,2.0,2.0,1.0,1.0,9.75
37928,37928,BPAr071,2018-08-08,8.0,159.375,2.0,2.0,1.0,1.0,3.825
37929,37929,BPAr071,2018-08-10,8.0,409.375,2.0,2.0,1.0,1.0,9.825
37930,37930,BPAr071,2018-08-11,8.0,278.125,2.0,2.0,0.0,1.0,6.675
37931,37931,BPAr071,2018-08-12,8.0,281.25,2.0,2.0,0.0,1.0,6.75
37932,37932,BPAr071,2018-08-13,4.584722222222222,234.375,2.0,2.0,1.0,0.0,5.625
37933,37933,BPAr071,2018-08-14,4.584722222222222,118.75,2.0,2.0,1.0,0.0,2.85
37934,37934,BPAr071,2018-08-15,6.741666666666666,318.75,2.0,2.0,1.0,0.0,7.65
37935,37935,BPAr071,2018-08-16,4.584722222222222,271.875,2.0,2.0,1.0,0.0,6.525
37936,37936,BPAr071,2018-08-17,6.741666666666666,178.125,2.0,2.0,1.0,0.0,4.275
37937,37937,BPAr071,2018-08-18,6.741666666666666,315.625,2.0,2.0,0.0,0.0,7.575
37938,37938,BPAr071,2018-08-19,4.584722222222222,368.75,2.0,2.0,0.0,0.0,8.85
37939,37939,BPAr071,2018-08-20,8.0,153.125,2.0,2.0,1.0,1.0,3.675
37940,37940,BPAr071,2018-08-21,8.0,12.5,2.0,2.0,1.0,1.0,0.3
37941,37941,BPAr071,2018-08-22,8.0,12.5,2.0,2.0,1.0,1.0,0.3
37942,37942,BPAr071,2018-08-23,8.0,15.625,2.0,2.0,1.0,1.0,0.375
37943,37943,BPAr071,2018-08-24,8.0,31.25,2.0,2.0,1.0,1.0,0.75
37944,37944,BPAr071,2018-08-25,8.0,293.75,2.0,2.0,0.0,1.0,7.05
37945,37945,BPAr071,2018-08-26,8.0,109.375,2.0,2.0,0.0,1.0,2.625
37946,37946,BPAr072,2018-01-28,0.0,346.875,3.0,2.0,0.0,0.0,8.325
37947,37947,BPAr072,2018-01-31,0.0,71.875,3.0,2.0,1.0,0.0,1.725
37948,37948,BPAr072,2018-02-01,0.0,203.125,3.0,2.0,1.0,0.0,4.875
37949,37949,BPAr072,2018-02-03,0.0,59.375,3.0,2.0,0.0,0.0,1.425
37950,37950,BPAr072,2018-02-04,0.0,0.0,3.0,2.0,0.0,0.0,0.0
37951,37951,BPAr072,2018-02-05,5.014583333333333,168.75,3.0,2.0,1.0,0.0,4.05
37952,37952,BPAr072,2018-02-08,5.55,337.5,3.0,2.0,1.0,0.0,8.1
37953,37953,BPAr072,2018-02-09,5.55,278.125,3.0,2.0,1.0,0.0,6.675
37954,37954,BPAr072,2018-02-10,5.55,156.25,3.0,2.0,0.0,0.0,3.75
37955,37955,BPAr072,2018-02-11,5.554861111111111,181.25,3.0,2.0,0.0,0.0,4.35
37956,37956,BPAr072,2018-02-12,8.0,190.625,3.0,2.0,1.0,1.0,4.575
37957,37957,BPAr072,2018-02-13,8.0,181.25,3.0,2.0,1.0,1.0,4.35
37958,37958,BPAr072,2018-02-14,8.0,187.5,3.0,2.0,1.0,1.0,4.5
37959,37959,BPAr072,2018-02-15,8.0,165.625,3.0,2.0,1.0,1.0,3.975
37960,37960,BPAr072,2018-02-16,8.0,196.875,3.0,2.0,1.0,1.0,4.725
37961,37961,BPAr072,2018-02-17,8.0,25.0,3.0,2.0,0.0,1.0,0.6
37962,37962,BPAr072,2018-02-18,8.0,37.5,3.0,2.0,0.0,1.0,0.9
37963,37963,BPAr072,2018-02-19,6.1722222222222225,34.375,3.0,2.0,0.0,0.0,0.825
37964,37964,BPAr072,2018-02-20,6.1722222222222225,128.125,3.0,2.0,1.0,0.0,3.075
37965,37965,BPAr072,2018-02-21,6.1722222222222225,50.0,3.0,2.0,1.0,0.0,1.2
37966,37966,BPAr072,2018-02-23,5.55,184.375,3.0,2.0,1.0,0.0,4.425
37967,37967,BPAr072,2018-02-24,5.55,156.25,3.0,2.0,0.0,0.0,3.75
37968,37968,BPAr072,2018-02-27,8.0,221.875,3.0,2.0,1.0,1.0,5.325
37969,37969,BPAr072,2018-02-28,8.0,21.875,3.0,2.0,1.0,1.0,0.525
37970,37970,BPAr072,2018-03-01,8.0,103.125,3.0,2.0,1.0,1.0,2.475
37971,37971,BPAr072,2018-03-02,8.0,256.25,3.0,2.0,1.0,1.0,6.15
37972,37972,BPAr072,2018-03-03,8.0,21.875,3.0,2.0,0.0,1.0,0.525
37973,37973,BPAr072,2018-03-04,8.0,131.25,3.0,2.0,0.0,1.0,3.15
37974,37974,BPAr072,2018-03-05,5.841666666666667,59.375,3.0,2.0,1.0,0.0,1.425
37975,37975,BPAr072,2018-03-07,5.55,100.0,3.0,2.0,1.0,0.0,2.4
37976,37976,BPAr072,2018-03-08,5.8805555555555555,256.25,3.0,2.0,1.0,0.0,6.15
37977,37977,BPAr072,2018-03-09,6.1722222222222225,318.75,3.0,2.0,1.0,0.0,7.65
37978,37978,BPAr072,2018-03-12,7.708333333333333,0.0,3.0,2.0,1.0,0.0,0.0
37979,37979,BPAr072,2018-03-13,8.0,0.0,3.0,2.0,1.0,1.0,0.0
37980,37980,BPAr072,2018-03-15,8.0,43.75,3.0,2.0,1.0,1.0,1.05
37981,37981,BPAr072,2018-03-16,8.0,0.0,3.0,2.0,1.0,1.0,0.0
37982,37982,BPAr072,2018-03-17,8.0,43.75,3.0,2.0,0.0,1.0,1.05
37983,37983,BPAr072,2018-03-18,8.0,0.0,3.0,2.0,0.0,1.0,0.0
37984,37984,BPAr072,2018-03-20,5.55,212.5,3.0,2.0,1.0,0.0,5.1
37985,37985,BPAr072,2018-03-21,5.554861111111111,162.5,3.0,2.0,1.0,0.0,3.9
37986,37986,BPAr072,2018-03-22,7.491666666666666,306.25,3.0,2.0,1.0,0.0,7.35
37987,37987,BPAr072,2018-03-29,8.0,106.25,3.0,2.0,1.0,1.0,2.55
37988,37988,BPAr072,2018-03-30,8.0,187.5,3.0,2.0,1.0,1.0,4.5
37989,37989,BPAr072,2018-04-01,8.0,21.875,3.0,2.0,0.0,1.0,0.525
37990,37990,BPAr072,2018-04-02,7.0,34.375,1.0,2.0,1.0,0.0,0.825
37991,37991,BPAr072,2018-04-07,4.709722222222222,34.375,1.0,2.0,0.0,0.0,0.825
37992,37992,BPAr072,2018-04-08,4.75,56.25,1.0,2.0,0.0,0.0,1.35
37993,37993,BPAr072,2018-04-11,4.782638888888889,243.75,1.0,2.0,1.0,0.0,5.85
37994,37994,BPAr072,2018-04-16,8.0,465.625,1.0,2.0,1.0,1.0,11.175
37995,37995,BPAr072,2018-04-17,8.0,46.875,1.0,2.0,1.0,1.0,1.125
37996,37996,BPAr072,2018-04-18,8.0,59.375,1.0,2.0,1.0,1.0,1.425
37997,37997,BPAr072,2018-04-20,8.0,331.25,1.0,2.0,1.0,1.0,7.95
37998,37998,BPAr072,2018-04-22,8.0,21.875,1.0,2.0,0.0,1.0,0.525
37999,37999,BPAr072,2018-04-23,5.365972222222222,84.375,1.0,2.0,1.0,0.0,2.025
38000,38000,BPAr072,2018-04-25,5.064583333333333,34.375,1.0,2.0,1.0,0.0,0.825
38001,38001,BPAr072,2018-04-26,5.064583333333333,193.75,1.0,2.0,1.0,0.0,4.65
38002,38002,BPAr072,2018-04-27,5.064583333333333,43.75,1.0,2.0,1.0,0.0,1.05
38003,38003,BPAr072,2018-04-28,5.064583333333333,368.75,1.0,2.0,0.0,0.0,8.85
38004,38004,BPAr072,2018-04-29,5.064583333333333,203.125,1.0,2.0,0.0,0.0,4.875
38005,38005,BPAr072,2018-05-01,8.0,75.0,1.0,2.0,1.0,1.0,1.8
38006,38006,BPAr072,2018-05-02,8.0,56.25,1.0,2.0,1.0,1.0,1.35
38007,38007,BPAr072,2018-05-04,8.0,103.125,1.0,2.0,1.0,1.0,2.475
38008,38008,BPAr072,2018-05-05,8.0,96.875,1.0,2.0,0.0,1.0,2.325
38009,38009,BPAr072,2018-05-06,8.0,84.375,1.0,2.0,0.0,1.0,2.025
38010,38010,BPAr072,2018-05-08,5.96875,100.0,1.0,2.0,1.0,0.0,2.4
38011,38011,BPAr072,2018-05-10,5.973611111111111,271.875,1.0,2.0,1.0,0.0,6.525
38012,38012,BPAr072,2018-05-12,5.96875,56.25,1.0,2.0,0.0,0.0,1.35
38013,38013,BPAr072,2018-05-13,5.96875,75.0,1.0,2.0,0.0,0.0,1.8
38014,38014,BPAr072,2018-05-14,8.0,62.5,1.0,2.0,1.0,1.0,1.5
38015,38015,BPAr072,2018-05-15,8.0,25.0,1.0,2.0,1.0,1.0,0.6
38016,38016,BPAr072,2018-05-19,8.0,34.375,1.0,2.0,0.0,1.0,0.825
38017,38017,BPAr072,2018-05-20,8.0,71.875,1.0,2.0,0.0,1.0,1.725
38018,38018,BPAr072,2018-05-21,7.004166666666666,43.75,1.0,2.0,1.0,0.0,1.05
38019,38019,BPAr072,2018-05-30,8.0,103.125,1.0,2.0,1.0,1.0,2.475
38020,38020,BPAr072,2018-05-31,8.0,218.75,1.0,2.0,1.0,1.0,5.25
38021,38021,BPAr072,2018-06-14,8.0,56.25,2.0,2.0,1.0,1.0,1.35
38022,38022,BPAr072,2018-06-15,8.0,93.75,2.0,2.0,1.0,1.0,2.25
38023,38023,BPAr072,2018-06-16,8.0,37.5,2.0,2.0,0.0,1.0,0.9
38024,38024,BPAr072,2018-06-17,8.0,28.125,2.0,2.0,0.0,1.0,0.675
38025,38025,BPAr072,2018-06-18,4.594444444444444,115.625,2.0,2.0,1.0,0.0,2.775
38026,38026,BPAr072,2018-06-19,4.594444444444444,50.0,2.0,2.0,1.0,0.0,1.2
38027,38027,BPAr072,2018-06-21,4.594444444444444,115.625,2.0,2.0,1.0,0.0,2.775
38028,38028,BPAr072,2018-06-22,4.594444444444444,200.0,2.0,2.0,1.0,0.0,4.8
38029,38029,BPAr072,2018-06-23,4.594444444444444,93.75,2.0,2.0,0.0,0.0,2.25
38030,38030,BPAr072,2018-06-24,8.0,0.0,2.0,2.0,0.0,1.0,0.0
38031,38031,BPAr072,2018-06-25,8.0,31.25,2.0,2.0,1.0,1.0,0.75
38032,38032,BPAr072,2018-06-26,8.0,37.5,2.0,2.0,1.0,1.0,0.9
38033,38033,BPAr072,2018-06-27,8.0,0.0,2.0,2.0,1.0,1.0,0.0
38034,38034,BPAr072,2018-06-28,8.0,46.875,2.0,2.0,1.0,1.0,1.125
